order_id,customer_id,order_date,amount,category,channel,state
875,10194,2024-10-28,397.43,Fashion,Organic,DL
1695,10372,2024-10-28,681.08,Accessories,Organic,MH
3249,10700,2024-10-29,892.28,Electronics,Paid,GJ
2314,10500,2024-10-29,355.4,Beauty,Referral,GJ
997,10227,2024-10-29,305.64,Fashion,Organic,DL
915,10206,2024-10-29,661.95,Accessories,Referral,GJ
3989,10852,2024-10-29,421.15,Grocery,Paid,RJ
3021,10642,2024-10-29,1000.47,Electronics,Referral,RJ
4547,10962,2024-10-29,1484.79,Home,Paid,MH
5111,11083,2024-10-29,681.59,Electronics,Social,KL
5006,11059,2024-10-29,1011.68,Fashion,Paid,WB
3591,10775,2024-10-29,976.06,Beauty,Organic,TS
3299,10711,2024-10-29,645.38,Home,Organic,GJ
48,10011,2024-10-29,603.67,Fashion,Social,KA
3196,10687,2024-10-29,478.69,Accessories,Referral,GJ
1347,10304,2024-10-29,419.16,Home,Organic,DL
2055,10445,2024-10-29,995.9,Fashion,Paid,DL
1191,10272,2024-10-29,727.21,Home,Organic,UP
2792,10595,2024-10-29,525.54,Fashion,Paid,TN
3490,10753,2024-10-29,902.35,Electronics,Organic,GJ
4060,10864,2024-10-29,770.2,Fashion,Paid,MH
5273,11117,2024-10-30,143.6,Electronics,Organic,KL
2271,10490,2024-10-30,452.85,Accessories,Paid,MH
827,10183,2024-10-30,433.38,Electronics,Social,UP
4040,10861,2024-10-30,1296.61,Grocery,Paid,DL
1459,10324,2024-10-30,115.76,Grocery,Referral,DL
5441,11152,2024-10-30,1155.68,Beauty,Organic,DL
1891,10414,2024-10-30,1033.52,Home,Social,UP
5648,11196,2024-10-30,1962.09,Accessories,Organic,GJ
5005,11059,2024-10-30,566.17,Grocery,Paid,DL
99,10025,2024-10-30,935.22,Fashion,Organic,KL
3553,10765,2024-10-30,988.73,Accessories,Organic,GJ
1899,10416,2024-10-30,620.71,Electronics,Paid,KL
454,10099,2024-10-30,1202.32,Electronics,Paid,TN
2902,10618,2024-10-31,361.39,Electronics,Paid,GJ
1173,10268,2024-10-31,437.47,Fashion,Paid,TN
2149,10463,2024-10-31,477.75,Home,Referral,KL
544,10118,2024-10-31,694.03,Grocery,Organic,MH
2751,10588,2024-10-31,569.71,Accessories,Paid,KA
5360,11137,2024-10-31,296.89,Fashion,Paid,TN
2358,10507,2024-10-31,735.21,Fashion,Social,MH
3482,10751,2024-10-31,710.58,Grocery,Organic,MH
244,10058,2024-10-31,476.95,Beauty,Paid,DL
3717,10799,2024-10-31,452.41,Accessories,Organic,DL
3709,10798,2024-10-31,1721.72,Fashion,Organic,WB
5521,11168,2024-10-31,388.34,Grocery,Paid,UP
483,10105,2024-10-31,968.22,Electronics,Organic,TN
3683,10794,2024-10-31,414.56,Beauty,Organic,RJ
3769,10806,2024-10-31,359.14,Home,Referral,DL
2205,10473,2024-10-31,790.34,Accessories,Paid,GJ
1610,10353,2024-10-31,750.94,Accessories,Organic,TN
990,10226,2024-10-31,1346.54,Accessories,Organic,WB
2207,10473,2024-10-31,919.84,Home,Social,MH
986,10225,2024-10-31,748.11,Home,Organic,GJ
2409,10517,2024-10-31,1261.65,Home,Organic,WB
2457,10528,2024-10-31,358.95,Fashion,Referral,GJ
3375,10728,2024-10-31,345.17,Fashion,Organic,GJ
5256,11115,2024-10-31,535.45,Grocery,Referral,KA
3829,10821,2024-10-31,504.71,Fashion,Paid,UP
648,10140,2024-10-31,243.15,Fashion,Paid,TN
2238,10480,2024-10-31,661.41,Accessories,Paid,DL
2287,10493,2024-10-31,687.69,Accessories,Organic,WB
5043,11068,2024-11-01,413.45,Accessories,Paid,TN
5573,11180,2024-11-01,439.08,Fashion,Social,DL
4251,10904,2024-11-01,828.74,Grocery,Organic,RJ
1326,10301,2024-11-01,453.68,Grocery,Paid,KA
4958,11048,2024-11-01,722.49,Fashion,Social,RJ
2776,10592,2024-11-01,850.16,Fashion,Organic,KL
476,10104,2024-11-01,583.93,Home,Organic,TS
4169,10886,2024-11-01,792.14,Home,Paid,DL
3028,10644,2024-11-01,994.99,Fashion,Organic,RJ
4307,10915,2024-11-01,257.2,Fashion,Organic,KA
1953,10427,2024-11-01,240.72,Electronics,Referral,KL
5417,11146,2024-11-01,1065.45,Fashion,Paid,WB
3275,10706,2024-11-01,1191.14,Fashion,Organic,KL
2610,10559,2024-11-01,1627.72,Home,Paid,TS
4446,10939,2024-11-01,321.3,Fashion,Organic,MH
2082,10450,2024-11-01,774.07,Beauty,Organic,MH
5586,11183,2024-11-01,694.77,Electronics,Social,MH
931,10209,2024-11-02,458.38,Electronics,Paid,GJ
4549,10962,2024-11-02,1399.67,Home,Social,DL
2005,10437,2024-11-02,1493.44,Beauty,Organic,KA
1603,10351,2024-11-02,677.4,Grocery,Paid,WB
2788,10594,2024-11-02,1847.45,Fashion,Paid,TN
4438,10938,2024-11-02,950.35,Electronics,Paid,UP
3280,10707,2024-11-02,580.5,Beauty,Organic,MH
4431,10936,2024-11-02,1092.4,Beauty,Social,DL
5664,11198,2024-11-02,1203.6,Fashion,Organic,GJ
3924,10842,2024-11-02,248.61,Home,Paid,TS
1272,10291,2024-11-02,988.07,Electronics,Social,UP
278,10063,2024-11-02,646.04,Beauty,Organic,TS
601,10128,2024-11-02,759.05,Fashion,Organic,DL
346,10076,2024-11-02,1534.11,Electronics,Organic,GJ
998,10227,2024-11-02,258.75,Grocery,Organic,GJ
5128,11088,2024-11-02,133.16,Fashion,Organic,DL
5284,11118,2024-11-02,638.76,Home,Paid,WB
4206,10894,2024-11-02,612.64,Beauty,Paid,UP
2444,10524,2024-11-02,845.32,Home,Organic,RJ
4799,11014,2024-11-03,918.08,Accessories,Social,WB
167,10039,2024-11-03,407.33,Grocery,Paid,KL
766,10167,2024-11-03,467.13,Grocery,Paid,GJ
2217,10475,2024-11-03,845.12,Grocery,Referral,TN
2321,10501,2024-11-03,792.38,Fashion,Organic,KL
2856,10608,2024-11-03,850.78,Grocery,Organic,RJ
765,10167,2024-11-03,452.21,Electronics,Paid,TS
4067,10865,2024-11-03,1402.36,Fashion,Organic,MH
1050,10239,2024-11-03,1356.64,Beauty,Paid,TN
1376,10310,2024-11-03,408.6,Electronics,Organic,TN
3879,10833,2024-11-03,273.45,Beauty,Organic,WB
2185,10470,2024-11-03,992.2,Electronics,Organic,RJ
4004,10853,2024-11-03,794.66,Fashion,Organic,DL
5627,11191,2024-11-03,626.72,Home,Organic,DL
2216,10475,2024-11-03,1121.55,Grocery,Organic,KA
1432,10319,2024-11-03,1778.19,Electronics,Organic,KA
4262,10906,2024-11-03,616.64,Home,Organic,MH
3724,10801,2024-11-03,560.39,Electronics,Organic,DL
3645,10786,2024-11-03,786.48,Fashion,Paid,UP
1579,10347,2024-11-03,641.42,Fashion,Paid,KA
2272,10490,2024-11-03,494.87,Fashion,Paid,UP
3718,10799,2024-11-03,214.22,Fashion,Social,GJ
4185,10891,2024-11-03,593.37,Home,Social,RJ
2065,10447,2024-11-03,1510.5,Fashion,Organic,KL
5500,11164,2024-11-03,559.0,Fashion,Organic,TN
493,10106,2024-11-03,1699.37,Home,Organic,KA
5257,11115,2024-11-04,1317.62,Fashion,Organic,DL
2562,10549,2024-11-04,621.81,Fashion,Organic,UP
5421,11147,2024-11-04,373.12,Fashion,Paid,UP
1771,10387,2024-11-04,837.56,Accessories,Organic,KA
2943,10627,2024-11-04,270.03,Electronics,Organic,GJ
615,10130,2024-11-04,1597.67,Fashion,Social,KA
5418,11146,2024-11-04,770.02,Grocery,Social,DL
1474,10326,2024-11-04,732.34,Accessories,Referral,GJ
2392,10513,2024-11-04,1001.12,Fashion,Social,TS
4217,10897,2024-11-04,593.53,Beauty,Paid,GJ
5232,11111,2024-11-04,325.97,Fashion,Social,DL
4529,10956,2024-11-04,1015.05,Fashion,Organic,TS
694,10147,2024-11-04,480.7,Electronics,Paid,DL
2618,10562,2024-11-04,300.73,Beauty,Organic,DL
4519,10954,2024-11-04,423.98,Fashion,Organic,DL
4650,10981,2024-11-04,529.35,Accessories,Referral,KL
139,10033,2024-11-04,588.94,Grocery,Paid,DL
379,10083,2024-11-04,618.34,Home,Social,UP
2652,10567,2024-11-05,707.5,Home,Referral,KA
2186,10470,2024-11-05,811.15,Accessories,Organic,UP
4017,10856,2024-11-05,576.71,Home,Social,RJ
2957,10630,2024-11-05,1517.24,Fashion,Social,RJ
4507,10951,2024-11-05,516.93,Beauty,Organic,GJ
4861,11027,2024-11-05,930.44,Fashion,Social,GJ
320,10072,2024-11-05,864.31,Fashion,Paid,DL
2381,10511,2024-11-05,1036.77,Beauty,Organic,GJ
2561,10549,2024-11-05,409.85,Beauty,Organic,UP
5649,11196,2024-11-05,1164.91,Home,Referral,KL
4263,10906,2024-11-05,909.2,Fashion,Paid,WB
4445,10939,2024-11-05,552.98,Beauty,Paid,MH
1408,10316,2024-11-05,565.9,Accessories,Paid,TN
5501,11164,2024-11-05,328.47,Fashion,Paid,GJ
5631,11192,2024-11-05,786.85,Beauty,Referral,KL
497,10107,2024-11-05,1482.43,Fashion,Paid,DL
157,10038,2024-11-05,1039.06,Beauty,Organic,KL
2414,10518,2024-11-05,250.5,Fashion,Referral,DL
5246,11113,2024-11-05,729.88,Fashion,Social,RJ
608,10129,2024-11-06,475.28,Grocery,Referral,RJ
3439,10742,2024-11-06,467.03,Fashion,Organic,UP
4613,10974,2024-11-06,248.12,Beauty,Referral,RJ
5225,11110,2024-11-06,310.47,Beauty,Organic,UP
3168,10681,2024-11-06,799.85,Fashion,Paid,KL
347,10076,2024-11-06,1000.71,Beauty,Organic,RJ
2469,10530,2024-11-06,1388.53,Accessories,Referral,MH
2048,10444,2024-11-06,2959.51,Beauty,Organic,TN
800,10175,2024-11-06,614.99,Beauty,Social,RJ
4207,10894,2024-11-06,1189.08,Home,Referral,DL
2493,10536,2024-11-06,2048.33,Home,Referral,TN
5049,11069,2024-11-06,822.28,Beauty,Paid,WB
3068,10653,2024-11-06,900.64,Home,Social,KA
4600,10972,2024-11-06,1165.89,Accessories,Organic,RJ
3064,10652,2024-11-06,1596.34,Grocery,Social,KL
1144,10261,2024-11-06,601.1,Home,Organic,RJ
4933,11043,2024-11-06,341.8,Fashion,Organic,RJ
463,10102,2024-11-06,813.01,Electronics,Organic,TN
1741,10380,2024-11-06,1211.81,Beauty,Paid,GJ
3429,10741,2024-11-06,274.94,Beauty,Referral,TN
3351,10723,2024-11-06,750.94,Beauty,Paid,KL
5369,11139,2024-11-06,1235.85,Electronics,Organic,WB
4462,10940,2024-11-06,1174.0,Accessories,Paid,KL
3906,10838,2024-11-06,652.21,Fashion,Referral,KA
91,10023,2024-11-06,375.63,Home,Paid,TS
5550,11175,2024-11-06,942.84,Fashion,Organic,MH
5283,11118,2024-11-06,531.95,Beauty,Organic,TN
5082,11077,2024-11-06,641.59,Fashion,Referral,WB
3909,10839,2024-11-06,826.24,Home,Paid,UP
2789,10594,2024-11-06,534.89,Fashion,Organic,KL
2808,10597,2024-11-06,1370.97,Electronics,Paid,TS
1461,10324,2024-11-07,146.1,Fashion,Paid,RJ
3361,10724,2024-11-07,309.56,Home,Organic,WB
123,10029,2024-11-07,1534.36,Home,Organic,KA
841,10187,2024-11-07,1434.5,Beauty,Referral,UP
3289,10709,2024-11-07,814.56,Home,Paid,WB
1388,10313,2024-11-07,1576.07,Grocery,Referral,TN
640,10138,2024-11-07,479.82,Grocery,Organic,KA
1187,10271,2024-11-07,155.85,Home,Paid,TS
2727,10582,2024-11-07,297.11,Electronics,Organic,TS
2187,10470,2024-11-07,3302.76,Fashion,Paid,GJ
66,10018,2024-11-07,406.54,Fashion,Social,UP
2451,10527,2024-11-07,1587.11,Accessories,Organic,RJ
4411,10935,2024-11-07,417.84,Home,Paid,KL
94,10024,2024-11-07,927.45,Beauty,Organic,TS
2811,10597,2024-11-07,1918.43,Fashion,Organic,MH
3770,10806,2024-11-07,504.02,Electronics,Organic,GJ
1117,10253,2024-11-07,628.37,Home,Paid,WB
5548,11174,2024-11-07,530.57,Fashion,Paid,MH
4308,10915,2024-11-07,103.09,Beauty,Organic,GJ
923,10208,2024-11-07,1069.88,Accessories,Organic,WB
4330,10920,2024-11-07,362.1,Grocery,Paid,TS
5138,11091,2024-11-07,329.07,Home,Organic,UP
1943,10424,2024-11-07,537.02,Beauty,Referral,KL
1909,10418,2024-11-08,552.08,Electronics,Organic,UP
4094,10869,2024-11-08,140.81,Home,Social,KA
4818,11018,2024-11-08,940.95,Fashion,Paid,RJ
1202,10275,2024-11-08,535.93,Fashion,Organic,UP
3194,10686,2024-11-08,375.55,Electronics,Organic,GJ
2821,10600,2024-11-08,423.35,Home,Organic,UP
2114,10455,2024-11-08,1199.17,Beauty,Social,UP
3200,10688,2024-11-08,430.51,Fashion,Paid,WB
1842,10402,2024-11-08,869.37,Grocery,Organic,KA
1096,10249,2024-11-08,875.59,Fashion,Organic,MH
5290,11119,2024-11-08,547.85,Fashion,Organic,WB
3083,10657,2024-11-08,507.01,Home,Organic,MH
2459,10528,2024-11-08,409.86,Fashion,Organic,GJ
5078,11076,2024-11-08,1455.74,Grocery,Organic,MH
1049,10239,2024-11-08,1884.53,Fashion,Organic,MH
853,10190,2024-11-08,563.18,Home,Referral,TN
1731,10378,2024-11-08,605.87,Home,Referral,GJ
4883,11031,2024-11-08,515.62,Beauty,Organic,GJ
1363,10308,2024-11-08,227.29,Fashion,Organic,KL
4706,10993,2024-11-08,751.82,Home,Organic,KL
3816,10817,2024-11-09,229.51,Fashion,Organic,WB
2146,10462,2024-11-09,522.3,Electronics,Organic,UP
4460,10940,2024-11-09,1359.52,Fashion,Organic,TN
2954,10629,2024-11-09,1411.4,Grocery,Referral,UP
4192,10892,2024-11-09,740.62,Beauty,Paid,TS
5172,11097,2024-11-09,969.78,Grocery,Paid,MH
2152,10464,2024-11-09,1288.93,Electronics,Organic,TN
3445,10743,2024-11-09,1168.77,Fashion,Organic,TN
3181,10683,2024-11-09,634.81,Home,Social,KL
3112,10667,2024-11-09,622.88,Fashion,Paid,MH
1101,10250,2024-11-09,100.0,Fashion,Organic,WB
3684,10794,2024-11-09,970.41,Fashion,Referral,TN
2818,10598,2024-11-09,472.56,Home,Organic,KA
1360,10307,2024-11-09,391.53,Fashion,Organic,TN
3227,10696,2024-11-09,720.61,Home,Organic,KL
4705,10993,2024-11-09,345.95,Beauty,Organic,TN
5611,11188,2024-11-09,1052.58,Beauty,Social,GJ
2671,10571,2024-11-09,1621.84,Fashion,Paid,DL
644,10139,2024-11-09,422.64,Electronics,Social,KL
2139,10461,2024-11-09,1546.72,Home,Organic,UP
1217,10279,2024-11-09,356.15,Home,Social,MH
2208,10473,2024-11-09,604.56,Electronics,Organic,KA
5243,11112,2024-11-10,722.17,Fashion,Paid,WB
545,10118,2024-11-10,339.8,Fashion,Organic,GJ
3739,10803,2024-11-10,810.99,Home,Organic,DL
935,10211,2024-11-10,248.09,Beauty,Organic,KL
2293,10494,2024-11-10,418.03,Fashion,Organic,KL
2777,10592,2024-11-10,643.5,Beauty,Referral,KL
3438,10742,2024-11-10,727.18,Home,Organic,UP
722,10152,2024-11-10,824.5,Beauty,Social,DL
2128,10459,2024-11-10,174.56,Home,Organic,TN
4518,10954,2024-11-10,670.74,Accessories,Paid,GJ
2763,10590,2024-11-10,800.66,Fashion,Paid,KL
1710,10374,2024-11-10,522.11,Electronics,Organic,KL
1937,10423,2024-11-10,1557.09,Grocery,Referral,TN
4907,11038,2024-11-10,507.86,Accessories,Social,KA
3694,10796,2024-11-10,722.19,Accessories,Organic,GJ
2774,10592,2024-11-10,643.12,Grocery,Organic,GJ
3890,10835,2024-11-10,222.98,Home,Organic,KL
2678,10572,2024-11-10,764.98,Electronics,Social,TS
2965,10631,2024-11-10,972.09,Fashion,Referral,RJ
2019,10440,2024-11-10,624.92,Beauty,Organic,KL
2377,10510,2024-11-10,992.28,Accessories,Organic,KA
2982,10634,2024-11-10,190.05,Fashion,Social,MH
2613,10560,2024-11-11,429.75,Fashion,Organic,GJ
5189,11103,2024-11-11,852.67,Electronics,Social,TN
3117,10669,2024-11-11,100.0,Fashion,Organic,MH
5191,11104,2024-11-11,846.54,Beauty,Organic,KL
3483,10751,2024-11-11,1056.67,Grocery,Organic,GJ
1645,10363,2024-11-11,764.38,Grocery,Organic,DL
905,10204,2024-11-11,261.38,Home,Organic,KL
3832,10822,2024-11-11,514.85,Electronics,Paid,WB
2343,10505,2024-11-11,1582.57,Beauty,Organic,WB
2452,10527,2024-11-11,1417.34,Accessories,Social,WB
1134,10258,2024-11-11,713.8,Fashion,Organic,KA
385,10084,2024-11-11,297.06,Accessories,Social,TS
3496,10754,2024-11-11,958.13,Fashion,Referral,KL
101,10026,2024-11-11,176.64,Grocery,Paid,MH
4336,10922,2024-11-11,659.07,Fashion,Organic,TN
3056,10651,2024-11-11,961.47,Fashion,Paid,MH
598,10127,2024-11-12,370.86,Beauty,Organic,WB
3101,10664,2024-11-12,380.82,Accessories,Paid,TS
563,10122,2024-11-12,643.79,Grocery,Organic,DL
2353,10506,2024-11-12,293.72,Accessories,Organic,KL
777,10170,2024-11-12,1459.17,Fashion,Referral,KL
4874,11029,2024-11-12,1164.27,Electronics,Paid,GJ
2359,10507,2024-11-12,367.3,Fashion,Social,KL
693,10147,2024-11-12,248.21,Home,Organic,RJ
652,10140,2024-11-12,530.64,Fashion,Organic,KL
650,10140,2024-11-12,461.1,Electronics,Referral,KL
2933,10624,2024-11-12,216.23,Fashion,Organic,KL
1100,10250,2024-11-12,100.0,Electronics,Referral,MH
930,10209,2024-11-12,1042.77,Home,Social,UP
1506,10332,2024-11-12,596.33,Grocery,Paid,MH
1560,10345,2024-11-12,1978.28,Home,Paid,UP
3900,10837,2024-11-12,1284.25,Electronics,Organic,WB
5242,11112,2024-11-12,476.68,Grocery,Organic,TN
4439,10938,2024-11-12,882.94,Fashion,Paid,DL
1270,10291,2024-11-12,501.84,Accessories,Social,RJ
1706,10373,2024-11-12,873.43,Home,Social,UP
3636,10783,2024-11-12,649.02,Home,Paid,KL
1963,10429,2024-11-12,653.43,Fashion,Organic,TN
4261,10906,2024-11-12,324.84,Grocery,Paid,GJ
5175,11099,2024-11-12,1058.81,Home,Organic,GJ
3796,10813,2024-11-12,554.38,Electronics,Social,DL
5479,11159,2024-11-13,3202.27,Electronics,Organic,TN
319,10072,2024-11-13,517.39,Accessories,Organic,UP
1910,10418,2024-11-13,995.12,Accessories,Referral,TN
934,10210,2024-11-13,1216.3,Accessories,Organic,RJ
4475,10944,2024-11-13,230.82,Home,Organic,UP
4111,10873,2024-11-13,284.33,Grocery,Paid,RJ
2651,10567,2024-11-13,1478.0,Fashion,Paid,UP
1879,10412,2024-11-13,1013.2,Fashion,Organic,TN
947,10214,2024-11-13,475.12,Fashion,Paid,RJ
2679,10573,2024-11-13,402.4,Fashion,Paid,UP
890,10198,2024-11-13,446.67,Grocery,Referral,TS
5603,11186,2024-11-13,1009.74,Home,Social,MH
2703,10577,2024-11-13,1441.76,Fashion,Social,WB
3393,10732,2024-11-13,2166.45,Grocery,Organic,GJ
3820,10818,2024-11-13,1165.37,Grocery,Social,WB
4825,11020,2024-11-13,240.2,Home,Paid,MH
5531,11170,2024-11-13,751.14,Grocery,Social,TN
2011,10438,2024-11-13,797.56,Home,Organic,WB
1301,10296,2024-11-13,1106.95,Grocery,Social,KA
3033,10645,2024-11-13,411.24,Electronics,Organic,GJ
2214,10474,2024-11-13,706.47,Fashion,Paid,WB
4003,10853,2024-11-13,488.08,Beauty,Paid,MH
5079,11076,2024-11-13,477.85,Fashion,Paid,UP
4032,10860,2024-11-13,998.43,Grocery,Organic,RJ
3613,10779,2024-11-13,1047.27,Fashion,Organic,DL
4508,10951,2024-11-13,927.49,Beauty,Social,TN
377,10083,2024-11-13,1143.14,Fashion,Organic,GJ
2222,10476,2024-11-13,1386.97,Accessories,Organic,WB
5382,11141,2024-11-13,808.59,Beauty,Organic,RJ
4748,11003,2024-11-13,181.63,Fashion,Paid,GJ
4986,11054,2024-11-14,471.2,Beauty,Organic,GJ
290,10065,2024-11-14,2103.76,Home,Paid,DL
4621,10975,2024-11-14,208.25,Grocery,Paid,KL
757,10164,2024-11-14,752.35,Home,Paid,GJ
4347,10924,2024-11-14,563.71,Home,Paid,TN
3588,10774,2024-11-14,321.56,Home,Organic,TN
2105,10453,2024-11-14,166.75,Grocery,Organic,WB
753,10163,2024-11-14,1501.01,Fashion,Referral,KA
3479,10750,2024-11-14,1041.27,Fashion,Social,RJ
3182,10683,2024-11-14,540.83,Beauty,Organic,RJ
2315,10500,2024-11-14,368.03,Electronics,Organic,GJ
5353,11136,2024-11-14,215.81,Beauty,Organic,RJ
657,10141,2024-11-14,1034.38,Fashion,Organic,UP
4373,10929,2024-11-14,618.74,Grocery,Social,TN
816,10180,2024-11-15,722.66,Fashion,Paid,RJ
5530,11170,2024-11-15,1697.54,Beauty,Organic,WB
922,10208,2024-11-15,337.63,Home,Organic,KL
3415,10737,2024-11-15,665.82,Grocery,Organic,GJ
651,10140,2024-11-15,349.88,Beauty,Organic,WB
3166,10680,2024-11-15,1244.03,Fashion,Paid,MH
1155,10263,2024-11-15,1240.72,Grocery,Paid,WB
260,10060,2024-11-15,617.29,Home,Organic,TS
4340,10923,2024-11-15,295.09,Beauty,Social,KL
683,10145,2024-11-15,633.19,Electronics,Social,KA
2368,10508,2024-11-15,1915.11,Fashion,Organic,DL
602,10128,2024-11-15,808.89,Electronics,Social,UP
4678,10987,2024-11-15,895.41,Fashion,Organic,KL
3044,10649,2024-11-15,440.06,Grocery,Referral,TS
2269,10489,2024-11-15,555.51,Grocery,Referral,MH
5325,11129,2024-11-16,321.88,Grocery,Paid,DL
3639,10785,2024-11-16,369.37,Accessories,Organic,GJ
3640,10785,2024-11-16,165.41,Accessories,Paid,WB
1652,10364,2024-11-16,960.76,Home,Paid,MH
2793,10595,2024-11-16,684.86,Grocery,Referral,KL
1271,10291,2024-11-16,419.3,Fashion,Referral,MH
4204,10894,2024-11-16,858.15,Grocery,Organic,RJ
378,10083,2024-11-16,467.1,Home,Organic,GJ
1987,10433,2024-11-16,275.85,Fashion,Organic,UP
569,10123,2024-11-16,864.47,Fashion,Social,GJ
4634,10978,2024-11-16,762.78,Electronics,Organic,RJ
2550,10548,2024-11-16,1788.46,Fashion,Paid,KA
3055,10651,2024-11-16,249.49,Home,Organic,MH
280,10063,2024-11-16,749.85,Electronics,Social,WB
1289,10295,2024-11-16,381.37,Grocery,Organic,RJ
3974,10850,2024-11-16,3754.32,Home,Referral,UP
3955,10847,2024-11-16,1227.41,Fashion,Referral,KA
5442,11152,2024-11-16,2022.94,Fashion,Social,MH
3923,10842,2024-11-16,677.75,Home,Social,TN
1418,10318,2024-11-16,419.29,Home,Organic,TN
2987,10635,2024-11-16,764.53,Beauty,Paid,RJ
1653,10364,2024-11-16,813.06,Accessories,Paid,GJ
4872,11029,2024-11-16,2243.52,Electronics,Paid,TS
5435,11151,2024-11-16,1648.75,Grocery,Social,UP
2636,10564,2024-11-17,834.33,Fashion,Paid,MH
4205,10894,2024-11-17,402.04,Beauty,Social,KA
261,10060,2024-11-17,790.13,Beauty,Organic,UP
5266,11116,2024-11-17,1284.85,Fashion,Organic,RJ
3848,10826,2024-11-17,468.13,Fashion,Referral,MH
4130,10877,2024-11-17,470.82,Grocery,Paid,RJ
1058,10241,2024-11-17,541.42,Grocery,Referral,UP
695,10147,2024-11-17,450.98,Electronics,Referral,UP
2410,10517,2024-11-17,414.82,Accessories,Organic,UP
1247,10287,2024-11-17,395.72,Fashion,Organic,TS
4290,10911,2024-11-17,1574.64,Grocery,Organic,TS
2333,10503,2024-11-17,744.26,Electronics,Organic,TN
2787,10594,2024-11-17,509.76,Accessories,Organic,GJ
2810,10597,2024-11-17,1683.99,Grocery,Social,TN
2435,10522,2024-11-17,155.17,Beauty,Social,WB
2273,10490,2024-11-17,450.32,Grocery,Organic,KA
2012,10439,2024-11-17,318.56,Accessories,Paid,TN
882,10196,2024-11-17,580.73,Electronics,Organic,DL
3484,10751,2024-11-17,1033.71,Accessories,Organic,DL
817,10180,2024-11-17,469.41,Electronics,Social,RJ
4657,10982,2024-11-17,402.3,Beauty,Social,DL
1980,10432,2024-11-17,652.76,Grocery,Referral,TS
4541,10960,2024-11-17,560.47,Home,Referral,GJ
2138,10461,2024-11-17,344.03,Electronics,Social,TS
179,10041,2024-11-17,532.6,Home,Paid,UP
1950,10426,2024-11-17,210.07,Accessories,Organic,DL
456,10101,2024-11-17,476.19,Fashion,Referral,WB
896,10200,2024-11-18,1275.3,Grocery,Paid,MH
4562,10965,2024-11-18,1385.68,Home,Organic,MH
3641,10785,2024-11-18,260.43,Home,Organic,GJ
1725,10376,2024-11-18,260.14,Fashion,Paid,TN
3732,10802,2024-11-18,752.91,Fashion,Social,UP
4133,10878,2024-11-18,518.51,Fashion,Organic,KA
1559,10345,2024-11-18,644.08,Fashion,Organic,TN
156,10038,2024-11-18,1835.06,Beauty,Paid,MH
4264,10906,2024-11-18,709.56,Fashion,Organic,UP
4270,10907,2024-11-18,420.95,Home,Organic,GJ
85,10022,2024-11-18,820.8,Fashion,Social,TS
3001,10638,2024-11-18,153.27,Home,Organic,KL
475,10104,2024-11-18,2263.38,Home,Paid,KL
1231,10282,2024-11-18,799.76,Fashion,Organic,DL
3029,10644,2024-11-18,864.5,Home,Paid,MH
4328,10919,2024-11-18,560.81,Accessories,Social,MH
3933,10843,2024-11-18,942.63,Beauty,Organic,TS
2755,10589,2024-11-18,325.16,Home,Paid,UP
2322,10501,2024-11-18,319.14,Grocery,Organic,KL
5602,11186,2024-11-19,526.57,Grocery,Organic,UP
19,10005,2024-11-19,358.35,Electronics,Paid,RJ
3823,10819,2024-11-19,665.52,Fashion,Organic,TS
262,10060,2024-11-19,929.92,Home,Social,TS
1456,10323,2024-11-19,1048.61,Electronics,Referral,KL
1949,10426,2024-11-19,262.45,Electronics,Organic,UP
4941,11045,2024-11-19,1085.27,Fashion,Paid,MH
2567,10550,2024-11-19,758.99,Accessories,Paid,TN
2329,10502,2024-11-19,1880.97,Grocery,Organic,KL
1198,10273,2024-11-19,513.03,Fashion,Paid,TS
555,10120,2024-11-19,1170.14,Beauty,Organic,TN
5132,11090,2024-11-19,1818.88,Grocery,Organic,RJ
5226,11110,2024-11-19,498.29,Fashion,Organic,TN
2892,10616,2024-11-19,594.03,Grocery,Paid,KL
3467,10748,2024-11-19,1100.52,Fashion,Paid,RJ
1856,10405,2024-11-19,826.41,Beauty,Paid,UP
3862,10831,2024-11-19,1159.59,Fashion,Paid,UP
1165,10266,2024-11-19,485.27,Accessories,Organic,UP
1358,10306,2024-11-19,289.6,Electronics,Organic,DL
4002,10853,2024-11-19,1273.34,Home,Referral,RJ
4660,10983,2024-11-19,386.54,Grocery,Organic,TN
1976,10431,2024-11-19,804.88,Home,Paid,TS
3228,10696,2024-11-19,1054.53,Electronics,Social,MH
944,10213,2024-11-19,1479.56,Electronics,Organic,UP
2165,10467,2024-11-19,838.29,Beauty,Paid,GJ
3401,10733,2024-11-19,743.54,Fashion,Paid,UP
404,10090,2024-11-20,937.74,Electronics,Paid,MH
2968,10632,2024-11-20,1155.87,Grocery,Organic,KA
4021,10857,2024-11-20,470.92,Electronics,Organic,WB
5265,11116,2024-11-20,1702.35,Fashion,Organic,RJ
5446,11153,2024-11-20,1045.16,Home,Social,TN
1926,10420,2024-11-20,615.02,Fashion,Social,MH
3287,10708,2024-11-20,424.85,Beauty,Paid,TS
3945,10845,2024-11-20,851.89,Grocery,Organic,TS
5258,11115,2024-11-20,625.85,Grocery,Organic,UP
4327,10919,2024-11-20,1123.42,Accessories,Organic,RJ
